condition_id,model,pmse_mean,pmse_std,n
57,hist_gbrt,0.20453012420082056,0.050847271339243175,4
57,knn,0.2680741758823333,0.05893618232716117,4
57,lasso,0.19938719272613525,0.0634364503936539,4
57,rf,0.25252711032583663,0.04905837615198263,4
57,ridge,0.19922199472784996,0.06334717818841192,4
58,elastic_net,0.6798991113901138,0.13728294508732106,4
58,extra_trees,0.7084692599225809,0.1434094477726125,4
58,gbrt,0.7402171976898883,0.13060729596034049,4
58,hist_gbrt,0.743874223147604,0.13279724214562366,4
58,knn,0.7530099700445537,0.12250730454003637,4
58,lasso,0.6799191311001778,0.13730320521811173,4
58,rf,0.7167632420872683,0.15515416349823388,4
58,ridge,0.679756723344326,0.13721019913470286,4
59,elastic_net,0.07543488126248121,0.07947673906293518,4
59,extra_trees,0.2578250726710686,0.15322785790949092,4
59,gbrt,0.2278441762808217,0.15148604520718617,4
59,hist_gbrt,0.21248685379732796,0.1405138187320205,4
59,knn,0.3474599406488619,0.14644858245471892,4
59,lasso,0.07580223772674799,0.07949130204671373,4
59,rf,0.2835790240987774,0.1513859439208091,4
59,ridge,0.07901552971452475,0.07840310951851075,4
60,elastic_net,0.3027748018503189,0.1549424918442772,4
60,extra_trees,0.35359730637760145,0.16158828366488673,4
60,gbrt,0.34688471605898796,0.1491313010291251,4
60,hist_gbrt,0.3576617959110368,0.15882551089627692,4
60,knn,0.40035502818533186,0.17659151271716872,4
60,lasso,0.30245883390307426,0.1546168141048134,4
60,rf,0.38985053250338175,0.16614278968140384,4
60,ridge,0.30223698541522026,0.154436136421852,4
61,elastic_net,0.0008017045620363206,0.00038350230485855504,4
61,extra_trees,0.0633121583368592,0.05932721162225853,4
61,gbrt,0.05984485158487346,0.04072917788113935,4
61,hist_gbrt,0.07593208573247634,0.04503471074638963,4
61,knn,0.1147188019595411,0.037947600265112645,4
61,lasso,0.0010892334976233542,0.0005222020745862467,4
61,rf,0.07596439365498062,0.056113134081638476,4
61,ridge,0.001333519430772867,0.0007269060067849055,4
62,elastic_net,0.4919523000717163,0.1492489098880236,4
62,extra_trees,0.6399794618009,0.12548146805508298,4
62,gbrt,0.6737161137931038,0.14064927810925423,4
62,hist_gbrt,0.6434850081447556,0.13945589764740032,4
62,knn,0.6785774832055179,0.13739167130008265,4
62,lasso,0.49169375002384186,0.14922443472726696,4
62,rf,0.6362394060537642,0.11082272252891759,4
62,ridge,0.48982948064804077,0.1484010804624287,4
63,elastic_net,0.008641845459351316,0.010127588293312688,4
63,extra_trees,0.19605691500484645,0.05350793893461108,4
63,gbrt,0.17858874945327952,0.043830594822938475,4
63,hist_gbrt,0.1716458931604472,0.04889037331837731,4
63,knn,0.3023244993139224,0.08017646030334757,4
63,lasso,0.009463844122365117,0.010197155137621554,4
63,rf,0.2359197583481391,0.05498077453643466,4
63,ridge,0.016838327515870333,0.01394625218304314,4
64,elastic_net,0.29723861441016197,0.14157879975386223,4
64,extra_trees,0.34696759517825704,0.15456721331347878,4
64,gbrt,0.32169430111332,0.1261318195548982,4
